"country","state","name","latitude","longitude"
"United States","WI","Albany",42.707073,-89.436918
"United States","WI","Algoma",44.605444,-87.446304
"United States","WI","Allenton",43.420465,-88.344353
"United States","WI","Allouez",44.472257,-88.026237
"United States","WI","Alma",44.339357,-91.918343
"United States","WI","Alma Center",44.436904,-90.912894
"United States","WI","Almena",45.414927,-92.038166
"United States","WI","Almond",44.261015,-89.40864
"United States","WI","Altoona",44.799963,-91.439585
"United States","WI","Amberg",45.506075,-87.987589
"United States","WI","Amery",45.30596,-92.363396
"United States","WI","Amherst",44.448329,-89.281683
"United States","WI","Amherst Junction",44.468378,-89.318273
"United States","WI","Angelica",44.675029,-88.321566
"United States","WI","Aniwa",45.009987,-89.207946
"United States","WI","Antigo",45.141269,-89.155225
"United States","WI","Appleton",44.277947,-88.388264
"United States","WI","Arcadia",44.249387,-91.494819
"United States","WI","Arena",43.163628,-89.907397
"United States","WI","Argonne",45.658219,-88.877747
"United States","WI","Argyle",42.701333,-89.865902
"United States","WI","Arkansaw",44.634305,-92.021063
"United States","WI","Arkdale",44.026185,-89.88609
"United States","WI","Arlington",43.335176,-89.372473
"United States","WI","Arpin",44.539467,-90.031909
"United States","WI","Ashippun",43.213139,-88.517987
"United States","WI","Ashland",46.58176,-90.871898
"United States","WI","Ashwaubenon",44.478697,-88.091125
"United States","WI","Athens",45.034656,-90.079103
"United States","WI","Auburndale",44.626751,-90.014292
"United States","WI","Augusta",44.678425,-91.120279
"United States","WI","Avoca",43.187676,-90.326345
"United States","WI","Babcock",44.304401,-90.107649
"United States","WI","Bagley",42.901349,-91.095435
"United States","WI","Baileys Harbor",45.066929,-87.136196
"United States","WI","Baldwin",44.954885,-92.370333
"United States","WI","Balsam Lake",45.468654,-92.453736
"United States","WI","Bancroft",44.308554,-89.506181
"United States","WI","Bangor",43.891889,-90.98889
"United States","WI","Baraboo",43.469408,-89.737289
"United States","WI","Barneveld",43.011813,-89.897166
"United States","WI","Barron",45.402192,-91.84435
"United States","WI","Barronett",45.636229,-91.993745
"United States","WI","Bay",44.58771,-92.456834
"United States","WI","Bayfield",46.816262,-90.82494
"United States","WI","Bayside",43.182611,-87.901486
"United States","WI","Bear Creek",44.531318,-88.727536
"United States","WI","Beaver Dam",43.468105,-88.830899
"United States","WI","Belgium",43.502512,-87.847448
"United States","WI","Bell Center",43.291877,-90.825486
"United States","WI","Belleville",42.86402,-89.539133
"United States","WI","Bellevue",44.460771,-87.955938
"United States","WI","Belmont",42.738007,-90.334586
"United States","WI","Beloit",42.523506,-89.01766
"United States","WI","Benton",42.570259,-90.383185
"United States","WI","Berlin",43.970632,-88.950143
"United States","WI","Big Bend",42.897013,-88.213665
"United States","WI","Big Falls",44.61562,-89.020216
"United States","WI","Birch Hill",46.520821,-90.555457
"United States","WI","Birchwood",45.657679,-91.550616
"United States","WI","Birnamwood",44.931785,-89.209433
"United States","WI","Biron",44.428356,-89.765765
"United States","WI","Black Creek",44.474519,-88.450191
"United States","WI","Black Earth",43.134619,-89.747354
"United States","WI","Black River Falls",44.294951,-90.844612
"United States","WI","Blair",44.295629,-91.227642
"United States","WI","Blanchardville",42.809385,-89.860613
"United States","WI","Bloomer",45.102828,-91.49154
"United States","WI","Bloomfield",42.549037,-88.351773
"United States","WI","Bloomington",42.892915,-90.926011
"United States","WI","Blue Mounds",43.017412,-89.826783
"United States","WI","Blue River",43.185091,-90.571493
"United States","WI","Bluffview",43.362463,-89.773743
"United States","WI","Boaz",43.329925,-90.527653
"United States","WI","Bohners Lake",42.62214,-88.28527
"United States","WI","Bonduel",44.737746,-88.446698
"United States","WI","Boscobel",43.142843,-90.698397
"United States","WI","Boulder Junction",46.112592,-89.645104
"United States","WI","Bowler",44.862913,-88.981481
"United States","WI","Boyceville",45.042794,-92.038505
"United States","WI","Boyd",44.953276,-91.039795
"United States","WI","Brandon",43.735421,-88.782115
"United States","WI","Brice Prairie",43.937461,-91.307287
"United States","WI","Brillion",44.177153,-88.068706
"United States","WI","Bristol",42.532323,-88.009098
"United States","WI","Brodhead",42.61703,-89.375607
"United States","WI","Brokaw",45.026967,-89.653285
"United States","WI","Brookfield",43.06432,-88.117794
"United States","WI","Brooklyn",42.853144,-89.372226
"United States","WI","Brown Deer",43.174311,-87.975
"United States","WI","Browns Lake",42.690976,-88.229479
"United States","WI","Brownsville",43.614516,-88.495223
"United States","WI","Browntown",42.578781,-89.789362
"United States","WI","Bruce",45.463455,-91.279266
"United States","WI","Brule",46.55843,-91.570892
"United States","WI","Buffalo",44.223161,-91.865888
"United States","WI","Burlington",42.67528,-88.271921
"United States","WI","Burnett",43.506496,-88.708441
"United States","WI","Butler",43.108448,-88.072232
"United States","WI","Butte des Morts",44.10626,-88.657269
"United States","WI","Butternut",46.013187,-90.497258
"United States","WI","Cable",46.20125,-91.293252
"United States","WI","Cadott",44.949802,-91.15376
"United States","WI","Caledonia",42.7977,-87.87215
"United States","WI","Cambria",43.541358,-89.111482
"United States","WI","Cambridge",43.006555,-89.021412
"United States","WI","Cameron",45.403546,-91.739682
"United States","WI","Campbellsport",43.597512,-88.280598
"United States","WI","Camp Douglas",43.919677,-90.26974
"United States","WI","Camp Lake",42.529439,-88.13979
"United States","WI","Caroline",44.723328,-88.899566
"United States","WI","Cascade",43.661474,-88.008806
"United States","WI","Casco",44.555185,-87.620283
"United States","WI","Cashton",43.74031,-90.788983
"United States","WI","Cassville",42.715172,-90.989137
"United States","WI","Cataract",44.086735,-90.838414
"United States","WI","Catawba",45.537102,-90.533514
"United States","WI","Cazenovia",43.525252,-90.20404
"United States","WI","Cecil",44.81137,-88.449276
"United States","WI","Cedarburg",43.298547,-87.989107
"United States","WI","Cedar Grove",43.568247,-87.822969
"United States","WI","Centuria",45.448691,-92.557894
"United States","WI","Chain O' Lakes",44.33203,-89.162767
"United States","WI","Chaseburg",43.659652,-91.098738
"United States","WI","Chelsea",45.292855,-90.305354
"United States","WI","Chenequa",43.123134,-88.381387
"United States","WI","Chetek",45.316084,-91.653246
"United States","WI","Chief Lake",45.938687,-91.335958
"United States","WI","Chili",44.633455,-90.36191
"United States","WI","Chilton",44.028082,-88.163723
"United States","WI","Chippewa Falls",44.934653,-91.389165
"United States","WI","Clam Lake",46.154438,-90.905809
"United States","WI","Clayton",45.327452,-92.164524
"United States","WI","Clear Lake",45.251486,-92.269114
"United States","WI","Cleveland",43.918006,-87.746296
"United States","WI","Clinton",42.557472,-88.868073
"United States","WI","Clintonville",44.62212,-88.751714
"United States","WI","Clyman",43.311638,-88.723073
"United States","WI","Cobb",42.966423,-90.328997
"United States","WI","Cochrane",44.227066,-91.841054
"United States","WI","Colby",44.911646,-90.315995
"United States","WI","Coleman",45.070882,-88.03868
"United States","WI","Colfax",44.997886,-91.726774
"United States","WI","Collins",44.082657,-87.983994
"United States","WI","Coloma",44.038458,-89.531657
"United States","WI","Columbus",43.335882,-89.029705
"United States","WI","Combined Locks",44.261867,-88.309516
"United States","WI","Como",42.61425,-88.505124
"United States","WI","Conrath",45.384184,-91.035669
"United States","WI","Coon Valley",43.701893,-91.011415
"United States","WI","Cornell",45.163817,-91.150436
"United States","WI","Cornucopia",46.856681,-91.108144
"United States","WI","Cottage Grove",43.091981,-89.201508
"United States","WI","Couderay",45.797438,-91.296704
"United States","WI","Crandon",45.567778,-88.895511
"United States","WI","Crivitz",45.233959,-88.00696
"United States","WI","Cross Plains",43.115122,-89.64783
"United States","WI","Cuba",42.604129,-90.432334
"United States","WI","Cudahy",42.946727,-87.863884
"United States","WI","Cumberland",45.536073,-92.024753
"United States","WI","Curtiss",44.952807,-90.439498
"United States","WI","Dale",44.275663,-88.673004
"United States","WI","Dallas",45.258178,-91.814619
"United States","WI","Dalton",43.6564,-89.207633
"United States","WI","Danbury",46.009548,-92.376323
"United States","WI","Dane",43.2461,-89.499577
"United States","WI","Darien",42.600739,-88.712668
"United States","WI","Darlington",42.678339,-90.118439
"United States","WI","Deerfield",43.049295,-89.076017
"United States","WI","Deer Park",45.18854,-92.388687
"United States","WI","DeForest",43.234675,-89.342743
"United States","WI","Delafield",43.075586,-88.395266
"United States","WI","Delavan",42.630455,-88.629781
"United States","WI","Delavan Lake",42.598884,-88.624497
"United States","WI","Dellwood",43.945106,-89.928003
"United States","WI","Denmark",44.349085,-87.831081
"United States","WI","De Pere",44.4339,-88.077273
"United States","WI","De Soto",43.432526,-91.200532
"United States","WI","Diamond Bluff",44.648923,-92.618873
"United States","WI","Diaperville",46.608499,-90.709268
"United States","WI","Dickeyville",42.626285,-90.592889
"United States","WI","Dodge",44.134523,-91.548564
"United States","WI","Dodgeville",42.965347,-90.130355
"United States","WI","Dorchester",45.001426,-90.331157
"United States","WI","Dousman",43.005914,-88.478847
"United States","WI","Downing",45.049763,-92.124327
"United States","WI","Downsville",44.775055,-91.928659
"United States","WI","Doylestown",43.428274,-89.146858
"United States","WI","Dresser",45.363176,-92.634675
"United States","WI","Drummond",46.343697,-91.249894
"United States","WI","Dunbar",45.646247,-88.179593
"United States","WI","Durand",44.622188,-91.960151
"United States","WI","Dyckesville",44.640415,-87.765246
"United States","WI","Eagle",42.882145,-88.463418
"United States","WI","Eagle Lake",42.695587,-88.128844
"United States","WI","Eagle River",45.924683,-89.25791
"United States","WI","Eastman",43.165159,-91.032838
"United States","WI","East Troy",42.785184,-88.395573
"United States","WI","Eau Claire",44.81966,-91.494877
"United States","WI","Eden",43.694065,-88.366064
"United States","WI","Edgar",44.922744,-89.962772
"United States","WI","Edgerton",42.838947,-89.069571
"United States","WI","Edmund",42.966221,-90.264438
"United States","WI","Egg Harbor",45.052469,-87.302091
"United States","WI","Eland",44.867002,-89.20893
"United States","WI","Elcho",45.436765,-89.188825
"United States","WI","Elderon",44.787337,-89.252084
"United States","WI","Eleva",44.576566,-91.470254
"United States","WI","Elkhart Lake",43.832725,-88.014751
"United States","WI","Elkhorn",42.674949,-88.529902
"United States","WI","Elk Mound",44.872124,-91.677786
"United States","WI","Ellison Bay",45.255255,-87.072865
"United States","WI","Ellsworth",44.736178,-92.480249
"United States","WI","Elm Grove",43.04752,-88.087029
"United States","WI","Elmwood",44.780076,-92.148953
"United States","WI","Elmwood Park",42.691631,-87.824427
"United States","WI","Elroy",43.741417,-90.270393
"United States","WI","Embarrass",44.670474,-88.703194
"United States","WI","Emerald",45.086675,-92.249478
"United States","WI","Endeavor",43.715863,-89.471036
"United States","WI","Ephraim",45.167749,-87.172619
"United States","WI","Ettrick",44.170034,-91.265719
"United States","WI","Eureka",44.011761,-88.841334
"United States","WI","Evansville",42.778026,-89.295943
"United States","WI","Exeland",45.667431,-91.241478
"United States","WI","Fairchild",44.605268,-90.956724
"United States","WI","Fairwater",43.742542,-88.866939
"United States","WI","Fall Creek",44.763962,-91.277797
"United States","WI","Fall River",43.385851,-89.045468
"United States","WI","Fennimore",42.979293,-90.64923
"United States","WI","Fenwood",44.865784,-90.014543
"United States","WI","Ferryville",43.353282,-91.095651
"United States","WI","Fitchburg",42.985782,-89.425334
"United States","WI","Florence",45.924912,-88.252698
"United States","WI","Fond du Lac",43.772182,-88.440264
"United States","WI","Fontana-on-Geneva Lake",42.545139,-88.565916
"United States","WI","Footville",42.671491,-89.208385
"United States","WI","Forest Junction",44.21509,-88.149068
"United States","WI","Forestville",44.690892,-87.478355
"United States","WI","Fort Atkinson",42.924643,-88.845165
"United States","WI","Fountain",44.11876,-91.689804
"United States","WI","Fox Lake",43.560908,-88.913596
"United States","WI","Fox Point",43.158182,-87.901447
"United States","WI","Francis Creek",44.20063,-87.721314
"United States","WI","Franklin",42.883879,-88.011548
"United States","WI","Franks Field",46.552163,-90.598917
"United States","WI","Frederic",45.652819,-92.462832
"United States","WI","Fredonia",43.471629,-87.94897
"United States","WI","Fremont",44.259933,-88.870137
"United States","WI","French Island",43.858653,-91.260837
"United States","WI","Friendship",43.971746,-89.820016
"United States","WI","Friesland",43.589721,-89.066176
"United States","WI","Galesville",44.083066,-91.358698
